Elapsed time,vals
3.286,8.136
3.288,7.192
3.29,5.893
3.292,5.842
3.294,5.132
3.296,4.516
3.298,4.099
3.3,3.536
3.302,2.768
3.304,2.838
3.306,2.978
3.308,3.949
3.31,4.585
3.312,5.588
3.314,6.798
3.316,7.422
3.318,5.729
3.32,3.76
3.322,1.61
3.324,-2.133
3.326,-5.122
3.328,-7.297
3.33,-8.109
3.332,-8.248
3.334,-7.381
3.336,-5.859
3.338,-3.946
3.34,-1.823
3.342,0.293
3.344,1.989
3.346,3.537
3.348,4.5
3.35,4.285
3.352,3.76
3.354,2.338
3.356,-0.153
3.358,-2.138
3.36,-3.64
3.362,-4.802
3.364,-5.9
3.366,-6.45
3.368,-6.974
3.37,-8.035
3.372,-9.282
3.374,-10.242
3.376,-11.667
3.378,-12.333
3.38,-13.176
3.382,-13.315
3.384,-13.876
3.386,-14.638
3.388,-14.585
3.39,-14.544
3.392,-13.615
3.394,-11.398
3.396,-8.783
3.398,-5.705
3.4,-2.324
3.402,1.041
3.404,3.948
3.406,7.047
3.408,9.45
3.41,11.321
3.412,12.628
3.414,12.257
3.416,10.958
3.418,7.871
3.42,4.414
3.422,0.005
3.424,-3.231
3.426,-5.407
3.428,-7.316
3.43,-7.82
3.432,-6.927
3.434,-5.172
3.436,-3.489
3.438,-0.833
3.44,1.69
3.442,3.973
3.444,5.436
3.446,5.82
3.448,5.722
3.45,4.241
3.452,3.432
3.454,2.452
3.456,2.064
3.458,1.587
3.46,2.267
3.462,2.968
3.464,2.904
3.466,2.083
3.468,0.056
3.47,-2.102
3.472,-4.25
3.474,-7.934
3.476,-9.2
3.478,-10.226
3.48,-9.912
3.482,-10.568
3.484,-11.092
3.486,-12.658
3.488,-14.515
3.49,-17.492
3.492,-20.888
3.494,-24.631
3.496,-26.046
3.498,-27.495
3.5,-25.503
3.502,-23.093
3.504,-19.362
3.506,-15.46
3.508,-10.864
3.51,-6.055
3.512,-3.563
3.514,-1.94
3.516,-1.06
3.518,-1.956
3.52,-3.084
3.522,-5.258
3.524,-8.197
3.526,-9.948
3.528,-12.428
3.53,-15.093
3.532,-16.285
3.534,-16.954
3.536,-17.593
3.538,-19.084
3.54,-18.188
3.542,-17.335
3.544,-16.672
3.546,-14.946
3.548,-13.182
3.55,-10.997
3.552,-10.406
3.554,-8.758
3.556,-7.728
3.558,-7.271
3.56,-7.41
3.562,-7.454
3.564,-8.336
3.566,-8.223
3.568,-6.969
3.57,-6.726
3.572,-6.516
3.574,-6.57
3.576,-8.31
3.578,-10.178
3.58,-11.64
3.582,-12.989
3.584,-12.832
3.586,-11.43
3.588,-8.146
3.59,-5.319
3.592,-1.327
3.594,1.981
3.596,4.365
3.598,4.181
3.6,4.998
3.602,2.882
3.604,2.037
3.606,-0.081
3.608,-0.032
3.61,-0.627
3.612,0.67
3.614,1.386
3.616,1.849
3.618,1.387
3.62,0.804
3.622,-1.248
3.624,-3.924
3.626,-5.149
3.628,-6.766
3.63,-7.685
3.632,-8.893
3.634,-8.559
3.636,-8.206
3.638,-7.427
3.64,-5.746
3.642,-5.427
3.644,-5.078
3.646,-5.212
3.648,-7.589
3.65,-9.529
3.652,-11.442
3.654,-12.644
3.656,-13.285
3.658,-12.697
3.66,-11.477
3.662,-10.071
3.664,-8.891
3.666,-8.578
3.668,-8.967
3.67,-10.235
3.672,-12.274
3.674,-14.091
3.676,-15.828
3.678,-17.451
3.68,-18.674
3.682,-18.789
3.684,-19.016
3.686,-18.666
3.688,-17.889
3.69,-16.021
3.692,-13.338
3.694,-10.389
3.696,-6.854
3.698,-3.503
3.7,-1.118
3.702,0.435
3.704,0.951
3.706,-0.196
3.708,-1.604
3.71,-3.419
3.712,-4.62
3.714,-5.358
3.716,-5.715
3.718,-5.944
3.72,-6.124
3.722,-6.718
3.724,-7.464
3.726,-8.673
3.728,-10.212
3.73,-11.71
3.732,-13.113
3.734,-15.321
3.736,-17.351
3.738,-17.668
3.74,-18.003
3.742,-18.795
3.744,-16.874
3.746,-16.704
3.748,-16.215
3.75,-16.84
3.752,-17.242
3.754,-18.765
3.756,-20.311
3.758,-20.928
3.76,-20.62
3.762,-19.117
3.764,-17.417
3.766,-15.055
3.768,-11.761
3.77,-7.745
3.772,-4.632
3.774,-2.692
3.776,-0.613
3.778,0.295
3.78,-0.167
3.782,0.065
3.784,-1.136
3.786,-1.954
3.788,-3.908
3.79,-5.335
3.792,-6.709
3.794,-8.255
3.796,-9.34
3.798,-9.693
3.8,-9.571
3.802,-8.705
3.804,-8.035
3.806,-7.538
3.808,-7.385
3.81,-7.584
3.812,-8.365
3.814,-9.837
3.816,-11.271
3.818,-12.832
3.82,-13.863
3.822,-14.393
3.824,-14.115
3.826,-13.691
3.828,-12.951
3.83,-11.438
3.832,-10.468
3.834,-9.718
3.836,-10.03
3.838,-11.869
3.84,-14.509
3.842,-17.783
3.844,-21.02
3.846,-22.83
3.848,-24.953
3.85,-25.794
3.852,-25.304
3.854,-25.091
3.856,-24.813
3.858,-24.789
3.86,-24.365
3.862,-25.174
3.864,-24.064
3.866,-23.381
3.868,-21.139
3.87,-20.568
3.872,-18.786
3.874,-17.772
3.876,-17.491
3.878,-17.584
3.88,-18.148
3.882,-18.426
3.884,-18.785
3.886,-18.969
3.888,-18.795
3.89,-18.137
3.892,-17.249
3.894,-17.425
3.896,-16.683
3.898,-16.931
3.9,-16.703
3.902,-17.21
3.904,-17.932
3.906,-19.169
3.908,-20.646
3.91,-20.715
3.912,-19.832
3.914,-17.393
3.916,-14.278
3.918,-10.682
3.92,-7.66
3.922,-4.544
3.924,-3.37
3.926,-2.983
3.928,-3.962
3.93,-5.919
3.932,-7.577
3.934,-8.263
3.936,-9.115
3.938,-9.579
3.94,-9.21
3.942,-9.619
3.944,-10.404
3.946,-10.028
3.948,-11.295
3.95,-10.722
3.952,-10.823
3.954,-10.256
3.956,-10.238
3.958,-9.088
3.96,-8.534
3.962,-7.354
3.964,-4.951
3.966,-3.009
3.968,-0.83
3.97,1.49
3.972,2.89
3.974,3.864
3.976,3.98
3.978,4.272
3.98,4.297
3.982,3.944
3.984,3.59
3.986,3.113
3.988,2.801
3.99,1.967
3.992,0.975
3.994,-0.395
3.996,-0.145
3.998,0.639
4,2.724
4.002,5.901
4.004,9.294
4.006,11.3
4.008,13.179
4.01,14.205
4.012,14.146
4.014,13.391
4.016,12.718
4.018,11.74
4.02,11.029
4.022,10.757
4.024,10.174
4.026,10.37
4.028,10.635
4.03,11.414
4.032,11.924
4.034,13.041
4.036,14.127
4.038,14.867
4.04,15.667
4.042,15.804
4.044,16.117
4.046,15.877
4.048,15.937
4.05,16.121
4.052,16.535
4.054,17.284
4.056,19.131
4.058,19.422
4.06,19.949
4.062,20.267
4.064,21.516
4.066,21.713
4.068,22.487
4.07,23.997
4.072,23.469
4.074,22.97
4.076,21.952
4.078,20.249
4.08,17.357
4.082,15.493
4.084,14.153
4.086,13.279
4.088,12.391
4.09,12.939
4.092,13.164
4.094,14.576
4.096,15.561
4.098,15.8
4.1,16.715
4.102,15.102
4.104,13.433
4.106,11.46
4.108,9.493
4.11,8.402
4.112,7.38
4.114,7.746
4.116,8.049
4.118,9.311
4.12,10.248
4.122,11.147
4.124,10.924
4.126,10.811
4.128,11.757
4.13,12.292
4.132,12.946
4.134,13.476
4.136,13.519
4.138,13.919
4.14,14.059
4.142,14.04
4.144,14.87
4.146,14.776
4.148,15.505
4.15,16.219
4.152,16.154
4.154,15.361
4.156,14.81
4.158,13.272
4.16,12.226
4.162,10.757
4.164,10.562
4.166,9.499
4.168,9.776
4.17,9.285
4.172,9.671
4.174,10.109
4.176,9.919
4.178,10.1
4.18,9.973
4.182,10.014
4.184,9.821
4.186,9.218
4.188,8.148
4.19,6.53
4.192,4.887
4.194,3.388
4.196,2.146
4.198,1.363
4.2,1.111
4.202,2.181
4.204,3.03
4.206,4.492
4.208,5.892
4.21,7.829
4.212,10.126
4.214,11.141
4.216,11.9
4.218,13.122
4.22,13.544
4.222,14.253
4.224,14.483
4.226,14.072
4.228,12.824
4.23,10.796
4.232,8.866
4.234,6.949
4.236,5.442
4.238,4.738
4.24,4.184
4.242,3.817
4.244,3.308
4.246,2.429
4.248,1.397
4.25,0.087
4.252,-1.379
4.254,-2.196
4.256,-3.267
4.258,-3.425
4.26,-3.966
4.262,-3.157
4.264,-3.287
4.266,-3.117
4.268,-3.767
4.27,-3.769
4.272,-4.492
4.274,-5.653
4.276,-6.375
4.278,-7.705
4.28,-8.606
4.282,-8.858
4.284,-9.648
4.286,-9.279
4.288,-9.064
4.29,-7.839
4.292,-7.345
4.294,-7.781
4.296,-8.189
4.298,-10.275
4.3,-12.408
4.302,-14.62
4.304,-16.982
4.306,-17.908
4.308,-18.23
4.31,-17.774
4.312,-16.954
4.314,-14.743
4.316,-12.748
4.318,-10.214
4.32,-6.881
4.322,-3.786
4.324,-1.079
4.326,0.685
4.328,1.815
4.33,2.626
4.332,2.662
4.334,1.877
4.336,0.426
4.338,-1.889
4.34,-4.873
4.342,-8.419
4.344,-12.047
4.346,-15.321
4.348,-17.68
4.35,-18.891
4.352,-18.488
4.354,-18.184
4.356,-16.543
4.358,-15.124
4.36,-13.96
4.362,-13.79
4.364,-12.033
4.366,-11.399
4.368,-11.107
4.37,-10.533
4.372,-10.512
4.374,-10.54
4.376,-10.525
4.378,-10.506
4.38,-10.502
4.382,-9.256
4.384,-8.317
4.386,-7.264
4.388,-6.466
4.39,-6.235
4.392,-6.351
4.394,-6.104
4.396,-5.56
4.398,-4.715
4.4,-3.072
4.402,-1.799
4.404,-0.438
4.406,-0.433
4.408,-0.746
4.41,-1.005
4.412,-2.435
4.414,-3.329
4.416,-3.724
4.418,-4.492
4.42,-4.893
4.422,-4.656
4.424,-4.588
4.426,-4.028
4.428,-3.234
4.43,-1.351
4.432,-0.268
4.434,0.26
4.436,0.092
4.438,-0.782
4.44,-1.869
4.442,-3.099
4.444,-4.41
4.446,-5.311
4.448,-5.485
4.45,-5.026
4.452,-4.144
4.454,-3.023
4.456,-1.875
4.458,-1.003
4.46,-0.523
4.462,-0.268
4.464,-0.312
4.466,-0.809
4.468,-0.532
4.47,-0.881
4.472,-0.72
4.474,-0.706
4.476,-0.383
4.478,-0.391
4.48,0.104
4.482,0.874
4.484,1.74
4.486,3.21
4.488,4.717
4.49,6.115
4.492,7.296
4.494,7.658
4.496,7.183
4.498,5.747
4.5,3.596
4.502,0.498
4.504,-1.948
4.506,-4.588
4.508,-6.567
4.51,-7.512
4.512,-7.499
4.514,-7.262
4.516,-5.272
4.518,-3.057
4.52,-0.06
4.522,2.978
4.524,5.931
4.526,7.511
4.528,8.184
4.53,7.567
4.532,5.459
4.534,2.925
4.536,-0.044
4.538,-2.854
4.54,-5.648
4.542,-7.378
4.544,-8.331
4.546,-8.533
4.548,-8.039
4.55,-8.24
4.552,-6.671
4.554,-5.943
4.556,-4.889
4.558,-4.092
4.56,-4.086
4.562,-4.01
4.564,-4.912
4.566,-6.118
4.568,-7.605
4.57,-9.398
4.572,-11.049
4.574,-11.662
4.576,-12.292
4.578,-11.458
4.58,-11.718
4.582,-12.051
4.584,-11.995
4.586,-12.86
4.588,-14.008
4.59,-14.746
4.592,-14.827
4.594,-15.145
4.596,-14.1
4.598,-12.718
4.6,-12.883
4.602,-12.848
4.604,-13.299
4.606,-15.094
4.608,-18.426
4.61,-22.209
4.612,-26.691
4.614,-30.177
4.616,-32.387
4.618,-32.242
4.62,-31.436
4.622,-27.911
4.624,-22.742
4.626,-16.089
4.628,-11.652
4.63,-6.602
4.632,-3.994
4.634,-3.104
4.636,-2.7
4.638,-2.035
4.64,-2.45
4.642,-3.498
4.644,-4.519
4.646,-5.262
4.648,-5.064
4.65,-4.476
4.652,-1.772
4.654,1.051
4.656,2.349
4.658,4.226
4.66,5.778
4.662,4.485
4.664,4.359
4.666,3.728
4.668,4.628
4.67,5.528
4.672,6.415
4.674,8.906
4.676,9.444
4.678,9.218
4.68,8.718
4.682,7.295
4.684,4.285
4.686,4.119
4.688,2.648
4.69,3.169
4.692,3.954
4.694,3.982
4.696,4.198
4.698,4.612
4.7,4.289
4.702,4.268
4.704,4.383
4.706,4.198
4.708,3.005
4.71,1.84
4.712,0.054
4.714,-0.973
4.716,-2.786
4.718,-2.369
4.72,-1.291
4.722,0.333
4.724,2.269
4.726,4.367
4.728,5.638
4.73,6.535
4.732,6.734
4.734,6.107
4.736,4.071
4.738,0.766
4.74,-1.668
4.742,-5.615
4.744,-6.662
4.746,-9.682
4.748,-11.464
4.75,-12.608
4.752,-14.082
4.754,-14.941
4.756,-13.975
4.758,-14.501
4.76,-13.182
4.762,-10.253
4.764,-7.189
4.766,-3.97
4.768,0.111
4.77,3.182
4.772,6.063
4.774,8.982
4.776,11.555
4.778,13.113
4.78,13.99
4.782,14.787
4.784,14.696
4.786,13.618
4.788,12.853
4.79,11.312
4.792,10.629
4.794,9.801
4.796,9.363
4.798,9.313
4.8,8.527
4.802,7.255
4.804,6.911
4.806,5.787
4.808,4.779
4.81,4.656
4.812,2.435
4.814,2.216
4.816,1.174
4.818,-0.345
4.82,-1.469
4.822,-2.533
4.824,-3.336
4.826,-3.664
4.828,-3.819
4.83,-2.601
4.832,-1.103
4.834,1.486
4.836,4.046
4.838,6.42
4.84,8.978
4.842,10.34
4.844,11.515
4.846,11.898
4.848,12.267
4.85,12.787
4.852,13.532
4.854,14.37
4.856,14.795
4.858,15.103
4.86,14.963
4.862,13.608
4.864,12.13
4.866,11.542
4.868,9.416
4.87,7.66
4.872,5.437
4.874,3.112
4.876,2.323
4.878,0.394
4.88,0.36
4.882,1.33
4.884,4.624
4.886,7.994
4.888,11.063
4.89,13.527
4.892,15.749
4.894,16.949
4.896,17.69
4.898,17.879
4.9,16.674
4.902,17.521
4.904,17.52
4.906,17.8
4.908,17.861
4.91,16.796
4.912,15.836
4.914,14.563
4.916,12.002
4.918,10.64
4.92,8.548
4.922,7.771
4.924,6.054
4.926,4.742
4.928,3.962
4.93,5.206
4.932,5.47
4.934,6.545
4.936,7.62
4.938,8.629
4.94,9.09
4.942,9.268
4.944,8.983
4.946,8.038
4.948,7.803
4.95,7.488
4.952,7.157
4.954,8.947
4.956,10.102
4.958,12.327
4.96,14.513
4.962,15.746
4.964,16.842
4.966,17.003
4.968,17.405
4.97,17.254
4.972,17.911
4.974,18.237
4.976,17.524
4.978,16.219
4.98,14.032
4.982,11.779
4.984,9.473
4.986,7.68
4.988,6.707
4.99,5.147
4.992,4.359
4.994,3.349
4.996,3.253
4.998,3.22
5,4.584
5.002,6.952
5.004,9.738
5.006,12.175
5.008,16.114
5.01,18.974
5.012,20.314
5.014,22.839
5.016,23.985
5.018,23.978
5.02,24.835
5.022,22.676
5.024,17.374
5.026,11.121
5.028,3.311
5.03,-4.552
5.032,-12.174
5.034,-17.249
5.036,-20.183
5.038,-21.067
5.04,-20.332
5.042,-17.578
5.044,-13.974
5.046,-9.101
5.048,-3.327
5.05,1.429
5.052,5.317
5.054,7.347
5.056,7.453
5.058,6.559
5.06,4.976
5.062,4.116
5.064,3.184
5.066,2.976
5.068,4.346
5.07,5.685
5.072,7.723
5.074,9.289
5.076,10.896
5.078,11.672
5.08,12.1
5.082,13.109
5.084,14.019
5.086,16.011
5.088,18.098
5.09,20.021
5.092,21.183
5.094,22.627
5.096,21.474
5.098,20.614
5.1,16.697
5.102,15.185
5.104,12.861
5.106,10.388
5.108,9.625
5.11,7.938
5.112,7.439
5.114,6.804
5.116,6.095
5.118,4.144
5.12,4.121
5.122,2.379
5.124,0.154
5.126,0.893
5.128,-0.205
5.13,-0.915
5.132,-1.288
5.134,-0.989
5.136,-1.959
5.138,0.058
5.14,1.574
5.142,2.654
5.144,3.111
5.146,5.225
5.148,3.678
5.15,3.002
5.152,2.678
5.154,2.319
5.156,2.917
5.158,3.249
5.16,4.366
5.162,3.846
5.164,3.125
5.166,1.272
5.168,-0.905
5.17,-3.054
5.172,-4.979
5.174,-6.147
5.176,-5.933
5.178,-5.989
5.18,-6.431
5.182,-5.622
5.184,-6.56
5.186,-7.417
5.188,-6.507
5.19,-6.685
5.192,-5.448
5.194,-4.443
5.196,-2.625
5.198,-1.277
5.2,-0.881
5.202,-0.4
5.204,-0.401
5.206,-1.305
5.208,-2.859
5.21,-3.425
5.212,-5.119
5.214,-5.464
5.216,-6.892
5.218,-7.239
5.22,-6.906
5.222,-6.94
5.224,-6.423
5.226,-4.927
5.228,-4.285
5.23,-2.914
5.232,-1.86
5.234,-1.969
5.236,-1.517
5.238,-1.101
5.24,-0.648
5.242,-0.619
5.244,0.965
5.246,2.379
5.248,4.321
5.25,5.036
5.252,4.248
5.254,4.259
5.256,1.356
5.258,-0.202
5.26,-1.646
5.262,-3.276
5.264,-3.681
5.266,-3.683
5.268,-3.023
5.27,-1.629
5.272,-0.847
5.274,1.082
5.276,2.861
5.278,5.295
5.28,8.406
5.282,11.101
5.284,13.13
5.286,15.404
5.288,17.246
5.29,17.994
5.292,17.65
5.294,16.788
5.296,15.045
5.298,13.316
5.3,10.984
5.302,8.778
5.304,6.998
5.306,5.419
5.308,3.912
5.31,2.342
5.312,0.99
5.314,-0.093
5.316,-1.68
5.318,-2.376
5.32,-3.604
5.322,-5.143
5.324,-6.041
5.326,-6.611
5.328,-6.863
5.33,-7.471
5.332,-8.008
5.334,-8.071
5.336,-8
5.338,-8.729
5.34,-9.645
5.342,-11.226
5.344,-11.412
5.346,-13.105
5.348,-14.408
5.35,-14.296
5.352,-15.741
5.354,-16.505
5.356,-16.703
5.358,-16.235
5.36,-16.738
5.362,-16.15
5.364,-15.8
5.366,-15.47
5.368,-16.043
5.37,-16.359
5.372,-17.115
5.374,-16.91
5.376,-16.582
5.378,-15.537
5.38,-14.2
5.382,-12.625
5.384,-11.668
5.386,-11.353
5.388,-11.202
5.39,-11.975
5.392,-12.724
5.394,-13.94
5.396,-13.935
5.398,-13.363
5.4,-13.765
5.402,-13.687
5.404,-13.364
5.406,-13.026
5.408,-12.725
5.41,-12.237
5.412,-11.154
5.414,-10.167
5.416,-9.62
5.418,-8.764
5.42,-9.625
5.422,-10.599
5.424,-11.25
5.426,-13.495
5.428,-14.683
5.43,-15.873
5.432,-16.826
5.434,-17.584
5.436,-18.655
5.438,-19.314
5.44,-19.608
5.442,-19.457
5.444,-18.917
5.446,-17.703
5.448,-15.959
5.45,-13.787
5.452,-11.34
5.454,-9.192
5.456,-7.194
5.458,-5.239
5.46,-4.078
5.462,-3.407
5.464,-3.418
5.466,-3.998
5.468,-4.61
5.47,-5.299
5.472,-6.202
5.474,-7.004
5.476,-7.885
5.478,-9.14
5.48,-10.574
5.482,-11.115
5.484,-11.755
5.486,-10.926
5.488,-9.607
5.49,-7.839
5.492,-5.617
5.494,-4.177
5.496,-2.718
5.498,-1.955
5.5,-1.822
5.502,-2.076
5.504,-1.929
5.506,-1.956
5.508,-1.96
5.51,-1.904
5.512,-2.024
5.514,-1.806
5.516,-1.454
5.518,-0.659
5.52,0.068
5.522,1.112
5.524,2.675
5.526,3.785
5.528,4.227
5.53,3.953
5.532,3.194
5.534,1.92
5.536,0.69
5.538,-1.348
5.54,-2.065
5.542,-3.088
5.544,-3.478
5.546,-3.939
5.548,-4.302
5.55,-3.725
5.552,-3.088
5.554,-1.411
5.556,0.246
5.558,2.252
5.56,4.267
5.562,6.692
5.564,6.87
5.566,7.785
5.568,7.397
5.57,6.827
5.572,6.424
5.574,6.777
5.576,5.833
5.578,4.727
5.58,2.796
5.582,0.147
5.584,-3.185
5.586,-6.472
5.588,-9.584
5.59,-11.815
5.592,-13.071
5.594,-13.712
5.596,-13.135
5.598,-11.824
5.6,-9.758
5.602,-7.003
5.604,-4.121
5.606,-1.456
5.608,1.019
5.61,2.947
5.612,4.655
5.614,5.163
5.616,5.991
5.618,6.104
5.62,6.197
5.622,5.983
5.624,5.991
5.626,5.229
5.628,4.227
5.63,3.334
5.632,1.715
5.634,0.657
5.636,-0.974
5.638,-2.833
5.64,-4.978
5.642,-6.219
5.644,-8.559
5.646,-9.267
5.648,-9.593
5.65,-9.414
5.652,-8.525
5.654,-8.036
5.656,-7.109
5.658,-5.765
5.66,-4.644
5.662,-3.309
5.664,-2.223
5.666,-1.374
5.668,-1.174
5.67,-1.439
5.672,-1.944
5.674,-2.298
5.676,-2.754
5.678,-2.413
5.68,-1.574
5.682,-0.006
5.684,1.624
5.686,3.727
5.688,4.683
5.69,5.584
5.692,4.974
5.694,4.309
5.696,3.189
5.698,1.57
5.7,-0.156
5.702,-0.787
5.704,-1.446
5.706,-1.433
5.708,-0.504
5.71,1.293
5.712,2.871
5.714,4.356
5.716,5.73
5.718,6.205
5.72,6.856
5.722,7.349
5.724,8.433
5.726,10.249
5.728,11.975
5.73,14.423
5.732,16.205
5.734,17.647
5.736,17.688
5.738,16.739
5.74,15.067
5.742,12.449
5.744,9.253
5.746,6.661
5.748,4.545
5.75,3.475
5.752,3.64
5.754,4.788
5.756,6.539
5.758,8.394
5.76,9.014
5.762,10.005
5.764,9.67
5.766,10.172
5.768,10.256
5.77,11.621
5.772,13.394
5.774,15.806
5.776,17.246
5.778,19.424
5.78,20.822
5.782,21.46
5.784,22.305
5.786,22.607
5.788,22.138
5.79,21.506
5.792,21.12
5.794,18.952
5.796,18.489
5.798,17.124
5.8,16.27
5.802,15.198
5.804,14.769
5.806,14.327
5.808,13.583
5.81,12.247
5.812,10.474
5.814,9.242
5.816,8.949
5.818,8.646
5.82,9.697
5.822,11.248
5.824,13.205
5.826,14.883
5.828,14.046
5.83,14.127
5.832,13.139
5.834,11.549
5.836,11.708
5.838,11.539
5.84,12.21
5.842,13.904
5.844,15.593
5.846,16.338
5.848,16.072
5.85,15.714
5.852,14.848
5.854,15.175
5.856,15.358
5.858,16.788
5.86,18.748
5.862,20.509
5.864,22.361
5.866,21.463
5.868,20.376
5.87,18.309
5.872,14.614
5.874,10.046
5.876,5.574
5.878,2.065
5.88,-0.616
5.882,-2.965
5.884,-4.024
5.886,-4.774
5.888,-3.544
5.89,-2.329
5.892,-0.268
5.894,2.043
5.896,4.206
5.898,5.86
5.9,7.126
5.902,7.807
5.904,8.808
5.906,9.612
5.908,11.978
5.91,12.929
5.912,13.311
5.914,14.108
5.916,13.797
5.918,12.387
5.92,10.274
5.922,9.104
5.924,7.46
5.926,7.178
5.928,8.873
5.93,10.542
5.932,12.012
5.934,13.7
5.936,14.394
5.938,14.81
5.94,13.977
5.942,11.882
5.944,9.368
5.946,5.943
5.948,2.671
5.95,0.284
5.952,-1.814
5.954,-2.47
5.956,-2.52
5.958,-1.646
5.96,-0.219
5.962,1.311
5.964,3.253
5.966,4.641
5.968,5.637
5.97,6.45
5.972,6.804
5.974,6.905
5.976,6.618
5.978,6.171
5.98,5.059
5.982,3.368
5.984,1.768
5.986,0.095
5.988,-1.105
5.99,-1.951
5.992,-2.173
5.994,-1.404
5.996,-0.762
5.998,0.75
6,2.385
6.002,3.988
6.004,6.169
6.006,7.525
6.008,8.974
6.01,8.847
6.012,8.714
6.014,7.625
6.016,7.248
6.018,6.727
6.02,6.818
6.022,7.479
6.024,8.109
6.026,9.204
6.028,9.53
6.03,9.908
6.032,9.559
6.034,9.444
6.036,7.955
6.038,6.62
6.04,4.817
6.042,2.307
6.044,0.042
6.046,-1.898
6.048,-2.903
6.05,-2.469
6.052,-1.456
6.054,0.111
6.056,1.772
6.058,3.068
6.06,3.668
6.062,3.896
6.064,3.639
6.066,3.724
6.068,3.752
6.07,3.864
6.072,3.319
6.074,2.895
6.076,2.68
6.078,1.764
6.08,0.648
6.082,0.046
6.084,-0.14
6.086,0.182
6.088,0.907
6.09,1.472
6.092,1.102
6.094,0.794
6.096,-0.148
6.098,-0.649
6.1,-0.261
6.102,0.08
6.104,2.216
6.106,3.691
6.108,5.954
6.11,7.564
6.112,8.586
6.114,9.877
6.116,9.992
6.118,10.202
6.12,9.744
6.122,8.637
6.124,7.691
6.126,6.077
6.128,4.699
6.13,3.154
6.132,2.715
6.134,2.879
6.136,3.888
6.138,4.894
6.14,6.519
6.142,7.926
6.144,8.318
6.146,8.743
6.148,8.892
6.15,8.966
6.152,7.773
6.154,7.391
6.156,7.471
6.158,7.273
6.16,8.712
6.162,8.568
6.164,8.507
6.166,8.842
6.168,5.998
6.17,4.498
6.172,3.482
6.174,1.543
6.176,-0.739
6.178,-2.607
6.18,-3.885
6.182,-5.167
6.184,-5.709
6.186,-5.093
6.188,-4.737
6.19,-2.776
6.192,-1.88
6.194,-0.22
6.196,0.24
6.198,-0.256
6.2,-0.525
6.202,-2.403
6.204,-3.594
6.206,-5.976
6.208,-7.061
6.21,-7.396
6.212,-7.154
6.214,-6.058
6.216,-5.184
6.218,-3.574
6.22,-2.989
6.222,-1.58
6.224,-1.17
6.226,-1.67
6.228,-2.842
6.23,-4.941
6.232,-6.75
6.234,-9.227
6.236,-11.03
6.238,-11.939
6.24,-12.413
6.242,-12.359
6.244,-11.68
6.246,-11.174
6.248,-11.232
6.25,-11.239
6.252,-11.726
6.254,-12.544
6.256,-13.249
6.258,-13.975
6.26,-14.162
6.262,-14.229
6.264,-13.983
6.266,-13.089
6.268,-12.015
6.27,-10.855
6.272,-9.775
6.274,-9.192
6.276,-9.27
6.278,-9.99
6.28,-11.232
6.282,-11.35
6.284,-11.412
6.286,-11.142
6.288,-10.799
6.29,-10.724
6.292,-10.194
6.294,-10.838
6.296,-12.595
6.298,-15.397
6.3,-16.181
6.302,-17.424
6.304,-18.807
6.306,-19.457
6.308,-18.679
6.31,-17.237
6.312,-15.179
6.314,-13.794
6.316,-11.871
6.318,-10.374
6.32,-8.616
6.322,-6.841
6.324,-6.512
6.326,-5.849
6.328,-6.691
6.33,-5.982
6.332,-5.943
6.334,-6.341
6.336,-6.469
6.338,-5.679
6.34,-5.404
6.342,-5.466
6.344,-5.346
6.346,-6.809
6.348,-6.949
6.35,-7.796
6.352,-7.55
6.354,-8.172
6.356,-8.55
6.358,-8.379
6.36,-8.668
6.362,-9.095
6.364,-9.481
6.366,-9.428
6.368,-9.936
6.37,-10.381
6.372,-9.728
6.374,-8.947
6.376,-7.077
6.378,-4.988
6.38,-3.867
6.382,-2.928
6.384,-2.579
6.386,-3.49
6.388,-5.182
6.39,-8.136
6.392,-11.262
6.394,-14.642
6.396,-18.05
6.398,-20.452
6.4,-22.569
6.402,-23.522
6.404,-24.085
6.406,-24.351
6.408,-23.408
6.41,-22.593
6.412,-21.607
6.414,-21.477
6.416,-20.011
6.418,-18.663
6.42,-18.51
6.422,-18.053
6.424,-17.608
6.426,-16.554
6.428,-15.909
6.43,-14.931
6.432,-11.193
6.434,-9.245
6.436,-6.79
6.438,-5.092
6.44,-2.948
6.442,-3.986
6.444,-3.066
6.446,-1.314
6.448,-0.866
6.45,-0.786
6.452,-0.52
6.454,-1.21
6.456,-2.379
6.458,-4.353
6.46,-5.5
6.462,-6.3
6.464,-5.662
6.466,-4.513
6.468,-2.724
6.47,-0.935
6.472,0.393
6.474,1.839
6.476,2.705
6.478,4.186
6.48,5.345
6.482,6.16
6.484,6.097
6.486,3.655
6.488,2.257
6.49,-1.013
6.492,-4.148
6.494,-6.734
6.496,-7.9
6.498,-8.387
6.5,-8.426
6.502,-7.744
6.504,-6.551
6.506,-6.399
6.508,-7.926
6.51,-7.309
6.512,-8.328
6.514,-8.651
6.516,-7.353
6.518,-7.076
6.52,-7.593
6.522,-6.513
6.524,-6.856
6.526,-6.87
6.528,-7.447
6.53,-8.583
6.532,-8.771
6.534,-10.24
6.536,-11.206
6.538,-12.665
6.54,-14.365
6.542,-16.294
6.544,-16.397
6.546,-16.967
6.548,-16.902
6.55,-16.95
6.552,-16.243
6.554,-14.889
6.556,-15.639
6.558,-15.001
